id,显示掉落,可能掉落显示专用,掉落1,掉落2,掉落3,掉落4,掉落5,掉落6,掉落7,掉落8,掉落9,掉落10
209051,-1,4&1000001&4720&0|4&1000099&8&0|4&4200001&5&0|4&4901003&5&1|4&4200001&8&2|4&9000304&2&2,4&1000001&4720&4720&10000,4&1000099&8&8&10000,4&4200001&5&5&10000,-1,4&4901003&5&5&10000,-1,-1,4&4200001&8&8&10000,4&9000304&2&2&10000,-1
209061,-1,4&1000001&4760&0|4&1000099&8&0|4&4200001&5&0|4&4300001&31&1|4&4301001&31&1|4&4300002&8&1|4&4301002&8&1|4&4200001&8&2|4&9000105&2&2,4&1000001&4760&4760&10000,4&1000099&8&8&10000,4&4200001&5&5&10000,-1,-1,4&4300001&31&31&5000|4&4301001&31&31&5000,4&4300002&8&8&5000|4&4301002&8&8&5000,4&4200001&8&8&10000,4&9000105&2&2&10000,-1
209071,-1,4&1000001&4800&0|4&1000099&8&0|4&4200001&5&0|4&4302001&31&1|4&4303001&31&1|4&4302002&8&1|4&4303002&8&1|4&4200001&8&2|4&9000205&2&2,4&1000001&4800&4800&10000,4&1000099&8&8&10000,4&4200001&5&5&10000,-1,-1,4&4302001&31&31&5000|4&4303001&31&31&5000,4&4302002&8&8&5000|4&4303002&8&8&5000,4&4200001&8&8&10000,4&9000205&2&2&10000,-1
209081,-1,4&1000001&4840&0|4&1000099&8&0|4&4200001&5&0|4&4304001&31&1|4&4305001&31&1|4&4304002&8&1|4&4305002&8&1|4&4200001&8&2|4&9000305&2&2,4&1000001&4840&4840&10000,4&1000099&8&8&10000,4&4200001&5&5&10000,-1,-1,4&4304001&31&31&5000|4&4305001&31&31&5000,4&4304002&8&8&5000|4&4305002&8&8&5000,4&4200001&8&8&10000,4&9000305&2&2&10000,-1
110011,4&1000001&2520&0|4&1000099&6&0|4&4200001&8&0|4&4200001&10&0,-1,4&1000001&2520&2520&10000,4&1000099&6&6&10000,4&4200001&8&8&10000,4&4200001&10&10&10000,-1,-1,-1,-1,-1,-1
110021,4&1000001&2540&0|4&1000099&6&0|4&4200001&8&0|4&4200001&10&0,-1,4&1000001&2540&2540&10000,4&1000099&6&6&10000,4&4200001&8&8&10000,4&4200001&10&10&10000,-1,-1,-1,-1,-1,-1
110031,4&1000001&2560&0|4&1000099&6&0|4&4200001&8&0|4&4200001&10&0,-1,4&1000001&2560&2560&10000,4&1000099&6&6&10000,4&4200001&8&8&10000,4&4200001&10&10&10000,-1,-1,-1,-1,-1,-1
110041,4&1000001&2580&0|4&1000099&6&0|4&4200001&8&0|4&4200001&10&0,-1,4&1000001&2580&2580&10000,4&1000099&6&6&10000,4&4200001&8&8&10000,4&4200001&10&10&10000,-1,-1,-1,-1,-1,-1
110051,4&1000001&2600&0|4&1000099&6&0|4&4200001&8&0|4&4200001&10&0,-1,4&1000001&2600&2600&10000,4&1000099&6&6&10000,4&4200001&8&8&10000,4&4200001&10&10&10000,-1,-1,-1,-1,-1,-1
110061,4&1000001&2620&0|4&1000099&6&0|4&4200001&8&0|4&4200001&10&0,-1,4&1000001&2620&2620&10000,4&1000099&6&6&10000,4&4200001&8&8&10000,4&4200001&10&10&10000,-1,-1,-1,-1,-1,-1
110071,4&1000001&2640&0|4&1000099&6&0|4&4200001&8&0|4&4200001&10&0,-1,4&1000001&2640&2640&10000,4&1000099&6&6&10000,4&4200001&8&8&10000,4&4200001&10&10&10000,-1,-1,-1,-1,-1,-1
110081,4&1000001&2660&0|4&1000099&6&0|4&4200001&8&0|4&4200001&10&0,-1,4&1000001&2660&2660&10000,4&1000099&6&6&10000,4&4200001&8&8&10000,4&4200001&10&10&10000,-1,-1,-1,-1,-1,-1
210011,-1,4&1000001&4880&0|4&1000099&8&0|4&4200001&6&0|4&9000105&1&0|4&9000104&2&0|4&4200001&8&2|4&9000105&2&2,4&1000001&4880&4880&10000,4&1000099&8&8&10000,4&4200001&6&6&10000,4&9000105&1&1&10000,4&9000104&2&2&10000,-1,-1,4&4200001&8&8&10000,4&9000105&2&2&10000,-1
210021,-1,4&1000001&4920&0|4&1000099&8&0|4&4200001&6&0|4&9000205&1&0|4&9000204&2&0|4&4200001&8&2|4&9000205&2&2,4&1000001&4920&4920&10000,4&1000099&8&8&10000,4&4200001&6&6&10000,4&9000205&1&1&10000,4&9000204&2&2&10000,-1,-1,4&4200001&8&8&10000,4&9000205&2&2&10000,-1
210031,-1,4&1000001&4960&0|4&1000099&8&0|4&4200001&6&0|4&9000305&1&0|4&9000304&2&0|4&4200001&8&2|4&9000305&2&2,4&1000001&4960&4960&10000,4&1000099&8&8&10000,4&4200001&6&6&10000,4&9000305&1&1&10000,4&9000304&2&2&10000,-1,-1,4&4200001&8&8&10000,4&9000305&2&2&10000,-1
210041,-1,4&1000001&5000&0|4&1000099&8&0|4&4200001&6&0|4&4901001&5&1|4&4200001&8&2|4&9000105&2&2,4&1000001&5000&5000&10000,4&1000099&8&8&10000,4&4200001&6&6&10000,-1,4&4901001&5&5&10000,-1,-1,4&4200001&8&8&10000,4&9000105&2&2&10000,-1
210051,-1,4&1000001&5040&0|4&1000099&8&0|4&4200001&6&0|4&4901002&5&1|4&4200001&8&2|4&9000205&2&2,4&1000001&5040&5040&10000,4&1000099&8&8&10000,4&4200001&6&6&10000,-1,4&4901002&5&5&10000,-1,-1,4&4200001&8&8&10000,4&9000205&2&2&10000,-1
210061,-1,4&1000001&5080&0|4&1000099&8&0|4&4200001&6&0|4&4901003&5&1|4&4200001&8&2|4&9000305&2&2,4&1000001&5080&5080&10000,4&1000099&8&8&10000,4&4200001&6&6&10000,-1,4&4901003&5&5&10000,-1,-1,4&4200001&8&8&10000,4&9000305&2&2&10000,-1
210071,-1,4&1000001&5120&0|4&1000099&8&0|4&4200001&6&0|4&4300001&31&1|4&4301001&31&1|4&4300002&8&1|4&4301002&8&1|4&4200001&8&2|4&9000105&2&2,4&1000001&5120&5120&10000,4&1000099&8&8&10000,4&4200001&6&6&10000,-1,-1,4&4300001&31&31&5000|4&4301001&31&31&5000,4&4300002&8&8&5000|4&4301002&8&8&5000,4&4200001&8&8&10000,4&9000105&2&2&10000,-1
210081,-1,4&1000001&5160&0|4&1000099&8&0|4&4200001&6&0|4&4302001&31&1|4&4303001&31&1|4&4302002&8&1|4&4303002&8&1|4&4200001&8&2|4&9000205&2&2,4&1000001&5160&5160&10000,4&1000099&8&8&10000,4&4200001&6&6&10000,-1,-1,4&4302001&31&31&5000|4&4303001&31&31&5000,4&4302002&8&8&5000|4&4303002&8&8&5000,4&4200001&8&8&10000,4&9000205&2&2&10000,-1
111011,4&1000001&2680&0|4&1000099&6&0|4&4200001&8&0|4&4200001&10&0,-1,4&1000001&2680&2680&10000,4&1000099&6&6&10000,4&4200001&8&8&10000,4&4200001&10&10&10000,-1,-1,-1,-1,-1,-1
111021,4&1000001&2700&0|4&1000099&6&0|4&4200001&8&0|4&4200001&10&0,-1,4&1000001&2700&2700&10000,4&1000099&6&6&10000,4&4200001&8&8&10000,4&4200001&10&10&10000,-1,-1,-1,-1,-1,-1
111031,4&1000001&2720&0|4&1000099&6&0|4&4200001&8&0|4&4200001&10&0,-1,4&1000001&2720&2720&10000,4&1000099&6&6&10000,4&4200001&8&8&10000,4&4200001&10&10&10000,-1,-1,-1,-1,-1,-1
111041,4&1000001&2740&0|4&1000099&6&0|4&4200001&8&0|4&4200001&10&0,-1,4&1000001&2740&2740&10000,4&1000099&6&6&10000,4&4200001&8&8&10000,4&4200001&10&10&10000,-1,-1,-1,-1,-1,-1
111051,4&1000001&2760&0|4&1000099&6&0|4&4200001&8&0|4&4200001&10&0,-1,4&1000001&2760&2760&10000,4&1000099&6&6&10000,4&4200001&8&8&10000,4&4200001&10&10&10000,-1,-1,-1,-1,-1,-1
111061,4&1000001&2780&0|4&1000099&6&0|4&4200001&8&0|4&4200001&10&0,-1,4&1000001&2780&2780&10000,4&1000099&6&6&10000,4&4200001&8&8&10000,4&4200001&10&10&10000,-1,-1,-1,-1,-1,-1
111071,4&1000001&2800&0|4&1000099&6&0|4&4200001&8&0|4&4200001&10&0,-1,4&1000001&2800&2800&10000,4&1000099&6&6&10000,4&4200001&8&8&10000,4&4200001&10&10&10000,-1,-1,-1,-1,-1,-1
111081,4&1000001&2820&0|4&1000099&6&0|4&4200001&8&0|4&4200001&10&0,-1,4&1000001&2820&2820&10000,4&1000099&6&6&10000,4&4200001&8&8&10000,4&4200001&10&10&10000,-1,-1,-1,-1,-1,-1
211011,-1,4&1000001&5200&0|4&1000099&8&0|4&4200001&6&0|4&4304001&31&1|4&4305001&31&1|4&4304002&8&1|4&4305002&8&1|4&4200001&8&2|4&9000305&2&2,4&1000001&5200&5200&10000,4&1000099&8&8&10000,4&4200001&6&6&10000,-1,-1,4&4304001&31&31&5000|4&4305001&31&31&5000,4&4304002&8&8&5000|4&4305002&8&8&5000,4&4200001&8&8&10000,4&9000305&2&2&10000,-1
211021,-1,4&1000001&5240&0|4&1000099&8&0|4&4200001&6&0|4&9000105&1&0|4&9000104&2&0|4&4200001&8&2|4&9000105&2&2,4&1000001&5240&5240&10000,4&1000099&8&8&10000,4&4200001&6&6&10000,4&9000105&1&1&10000,4&9000104&2&2&10000,-1,-1,4&4200001&8&8&10000,4&9000105&2&2&10000,-1
211031,-1,4&1000001&5280&0|4&1000099&8&0|4&4200001&6&0|4&9000205&1&0|4&9000204&2&0|4&4200001&8&2|4&9000205&2&2,4&1000001&5280&5280&10000,4&1000099&8&8&10000,4&4200001&6&6&10000,4&9000205&1&1&10000,4&9000204&2&2&10000,-1,-1,4&4200001&8&8&10000,4&9000205&2&2&10000,-1
211041,-1,4&1000001&5320&0|4&1000099&8&0|4&4200001&6&0|4&9000305&1&0|4&9000304&2&0|4&4200001&8&2|4&9000305&2&2,4&1000001&5320&5320&10000,4&1000099&8&8&10000,4&4200001&6&6&10000,4&9000305&1&1&10000,4&9000304&2&2&10000,-1,-1,4&4200001&8&8&10000,4&9000305&2&2&10000,-1
211051,-1,4&1000001&5360&0|4&1000099&8&0|4&4200001&6&0|4&4901001&5&1|4&4200001&8&2|4&9000105&2&2,4&1000001&5360&5360&10000,4&1000099&8&8&10000,4&4200001&6&6&10000,-1,4&4901001&5&5&10000,-1,-1,4&4200001&8&8&10000,4&9000105&2&2&10000,-1
211061,-1,4&1000001&5400&0|4&1000099&8&0|4&4200001&6&0|4&4901002&5&1|4&4200001&8&2|4&9000205&2&2,4&1000001&5400&5400&10000,4&1000099&8&8&10000,4&4200001&6&6&10000,-1,4&4901002&5&5&10000,-1,-1,4&4200001&8&8&10000,4&9000205&2&2&10000,-1
211071,-1,4&1000001&5440&0|4&1000099&8&0|4&4200001&6&0|4&4901003&5&1|4&4200001&8&2|4&9000305&2&2,4&1000001&5440&5440&10000,4&1000099&8&8&10000,4&4200001&6&6&10000,-1,4&4901003&5&5&10000,-1,-1,4&4200001&8&8&10000,4&9000305&2&2&10000,-1
211081,-1,4&1000001&5480&0|4&1000099&8&0|4&4200001&6&0|4&4300001&31&1|4&4301001&31&1|4&4300002&8&1|4&4301002&8&1|4&4200001&8&2|4&9000105&2&2,4&1000001&5480&5480&10000,4&1000099&8&8&10000,4&4200001&6&6&10000,-1,-1,4&4300001&31&31&5000|4&4301001&31&31&5000,4&4300002&8&8&5000|4&4301002&8&8&5000,4&4200001&8&8&10000,4&9000105&2&2&10000,-1
112011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
112021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
112031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
112041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
112051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
112061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
112071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
112081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
212011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
212021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
212031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
212041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
212051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
212061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
212071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
212081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
113011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
113021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
113031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
113041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
113051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
113061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
113071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
113081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
213011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
213021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
213031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
213041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
213051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
213061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
213071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
213081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
114011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
114021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
114031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
114041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
114051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
114061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
114071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
114081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
214011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
214021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
214031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
214041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
214051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
214061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
214071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
214081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
115011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
115021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
115031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
115041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
115051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
115061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
115071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
115081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
215011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
215021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
215031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
215041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
215051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
215061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
215071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
215081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
116011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
116021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
116031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
116041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
116051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
116061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
116071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
116081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
216011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
216021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
216031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
216041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
216051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
216061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
216071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
216081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
117011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
117021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
117031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
117041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
117051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
117061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
117071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
117081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
118011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
118021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
118031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
118041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
118051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
118061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
118071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
118081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
119011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
119021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
119031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
119041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
119051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
119061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
119071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
119081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
219011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
219021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
219031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
219041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
219051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
219061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
219071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
219081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100012,4&1000001&1000&0|4&1000099&6&0|4&4200001&5&0,-1,4&1000001&1000&1000&10000,4&1000099&6&6&10000,4&4200001&5&5&10000,-1,-1,-1,-1,-1,-1,-1
100022,4&1000001&1020&0|4&1000099&6&0|4&4200001&5&0,-1,4&1000001&1020&1020&10000,4&1000099&6&6&10000,4&4200001&5&5&10000,-1,-1,-1,-1,-1,-1,-1
100032,4&1000001&1040&0|4&1000099&6&0|4&4200001&5&0,-1,4&1000001&1040&1040&10000,4&1000099&6&6&10000,4&4200001&5&5&10000,-1,-1,-1,-1,-1,-1,-1
100042,4&1000001&1060&0|4&1000099&6&0|4&4200001&5&0,-1,4&1000001&1060&1060&10000,4&1000099&6&6&10000,4&4200001&5&5&10000,-1,-1,-1,-1,-1,-1,-1
100052,4&1000099&6&0|4&1000001&100&0|4&4200001&1&0,4&1000099&6&0|4&1000001&100&0|4&4200001&1&0,4&1000099&6&6&10000,4&1000001&100&100&10000,4&4200001&1&1&10000,-1,-1,-1,-1,-1,-1,-1
100062,4&1000099&6&0|4&1000001&100&0|4&4200001&1&0,4&1000099&6&0|4&1000001&100&0|4&4200001&1&0,4&1000099&6&6&10000,4&1000001&100&100&10000,4&4200001&1&1&10000,-1,-1,-1,-1,-1,-1,-1
100072,4&1000099&6&0|4&1000001&100&0|4&4200001&1&0,4&1000099&6&0|4&1000001&100&0|4&4200001&1&0,4&1000099&6&6&10000,4&1000001&100&100&10000,4&4200001&1&1&10000,-1,-1,-1,-1,-1,-1,-1
100082,4&1000099&6&0|4&1000001&100&0|4&4200001&1&0,4&1000099&6&0|4&1000001&100&0|4&4200001&1&0,4&1000099&6&6&10000,4&1000001&100&100&10000,4&4200001&1&1&10000,-1,-1,-1,-1,-1,-1,-1
200012,4&1000099&8&0|4&1000001&300&0|4&4200002&1&0,4&1000099&8&0|4&1000001&300&0|4&4200002&1&0,4&1000099&8&8&10000,4&1000001&300&300&10000,4&4200002&1&1&10000,-1,-1,-1,-1,-1,-1,-1
200022,4&1000099&8&0|4&1000001&300&0|4&4200002&1&0,4&1000099&8&0|4&1000001&300&0|4&4200002&1&0,4&1000099&8&8&10000,4&1000001&300&300&10000,4&4200002&1&1&10000,-1,-1,-1,-1,-1,-1,-1
200032,4&1000099&8&0|4&1000001&300&0|4&4200002&1&0,4&1000099&8&0|4&1000001&300&0|4&4200002&1&0,4&1000099&8&8&10000,4&1000001&300&300&10000,4&4200002&1&1&10000,-1,-1,-1,-1,-1,-1,-1
200042,4&1000099&8&0|4&1000001&300&0|4&4200002&1&0,4&1000099&8&0|4&1000001&300&0|4&4200002&1&0,4&1000099&8&8&10000,4&1000001&300&300&10000,4&4200002&1&1&10000,-1,-1,-1,-1,-1,-1,-1
200052,4&1000099&8&0|4&1000001&300&0|4&4200002&1&0,4&1000099&8&0|4&1000001&300&0|4&4200002&1&0,4&1000099&8&8&10000,4&1000001&300&300&10000,4&4200002&1&1&10000,-1,-1,-1,-1,-1,-1,-1
200062,4&1000099&8&0|4&1000001&300&0|4&4200002&1&0,4&1000099&8&0|4&1000001&300&0|4&4200002&1&0,4&1000099&8&8&10000,4&1000001&300&300&10000,4&4200002&1&1&10000,-1,-1,-1,-1,-1,-1,-1
200072,4&1000099&8&0|4&1000001&300&0|4&4200002&1&0,4&1000099&8&0|4&1000001&300&0|4&4200002&1&0,4&1000099&8&8&10000,4&1000001&300&300&10000,4&4200002&1&1&10000,-1,-1,-1,-1,-1,-1,-1
200082,4&1000099&8&0|4&1000001&300&0|4&4200002&1&0,4&1000099&8&0|4&1000001&300&0|4&4200002&1&0,4&1000099&8&8&10000,4&1000001&300&300&10000,4&4200002&1&1&10000,-1,-1,-1,-1,-1,-1,-1
101012,4&1000001&1080&0|4&1000099&6&0|4&4200001&5&0,-1,4&1000001&1080&1080&10000,4&1000099&6&6&10000,4&4200001&5&5&10000,-1,-1,-1,-1,-1,-1,-1
101022,4&1000001&1100&0|4&1000099&6&0|4&4200001&5&0,-1,4&1000001&1100&1100&10000,4&1000099&6&6&10000,4&4200001&5&5&10000,-1,-1,-1,-1,-1,-1,-1
101032,4&1000001&1120&0|4&1000099&6&0|4&4200001&5&0,-1,4&1000001&1120&1120&10000,4&1000099&6&6&10000,4&4200001&5&5&10000,-1,-1,-1,-1,-1,-1,-1
101042,4&1000001&1140&0|4&1000099&6&0|4&4200001&5&0,-1,4&1000001&1140&1140&10000,4&1000099&6&6&10000,4&4200001&5&5&10000,-1,-1,-1,-1,-1,-1,-1
101052,4&1000001&1160&0|4&1000099&6&0|4&4200001&5&0,-1,4&1000001&1160&1160&10000,4&1000099&6&6&10000,4&4200001&5&5&10000,-1,-1,-1,-1,-1,-1,-1
101062,4&1000001&1180&0|4&1000099&6&0|4&4200001&5&0,-1,4&1000001&1180&1180&10000,4&1000099&6&6&10000,4&4200001&5&5&10000,-1,-1,-1,-1,-1,-1,-1
101072,4&1000001&1200&0|4&1000099&6&0|4&4200001&5&0,-1,4&1000001&1200&1200&10000,4&1000099&6&6&10000,4&4200001&5&5&10000,-1,-1,-1,-1,-1,-1,-1
