唯一id,关卡id,敌人id,最终生命,最终攻击,最终防御,神火,擦弹分,死亡分数,光防,暗防,混防
1476,220005,30010020,5000,4470,1863,0.2|11,175,8752320,1000,1000,1000
1477,220006,10301002,193372,2747,2290,0.07|2,138,138122,1000,1000,1000
1478,220006,10301003,193372,2747,2290,0.07|2,138,138122,1000,1000,1000
1479,220006,20304008,193372,2747,2290,0.07|2,138,138122,1000,1000,1000
1480,220006,30010020,5000,5494,2290,0.2|11,248,12431025,1000,1000,1000
1481,220007,10301002,281490,2906,2422,0.07|2,175,175931,1000,1000,1000
1482,220007,10301003,281490,2906,2422,0.07|2,175,175931,1000,1000,1000
1483,220007,20304008,281490,2906,2422,0.07|2,175,175931,1000,1000,1000
1484,220007,30010020,5000,5812,2422,0.2|11,316,15833835,1000,1000,1000
1485,220008,10301002,450255,3653,3045,0.07|2,250,250141,1000,1000,1000
1486,220008,10301003,450255,3653,3045,0.07|2,250,250141,1000,1000,1000
1487,220008,20304008,450255,3653,3045,0.07|2,250,250141,1000,1000,1000
1488,220008,30010020,5000,7306,3045,0.2|11,450,22512735,1000,1000,1000
1489,200001,30010010,2950830,1734,723,0.2|10,29,1475415,1000,1000,1000
1490,200001,30010002,32787,867,723,-1,16,16393,1000,1000,1000
1491,200001,30010003,32787,867,723,-1,16,16393,1000,1000,1000
1492,200001,30010004,32787,867,723,-1,16,16393,1000,1000,1000
1493,200001,30010005,32787,867,723,-1,16,16393,1000,1000,1000
1494,200001,30010006,32787,867,723,-1,16,16393,1000,1000,1000
1495,200002,30010010,4728420,3706,1544,0.2|10,94,4728420,1000,1000,1000
1496,200002,30010002,52538,1853,1544,-1,52,52538,1000,1000,1000
1497,200002,30010003,52538,1853,1544,-1,52,52538,1000,1000,1000
1498,200002,30010004,52538,1853,1544,-1,52,52538,1000,1000,1000
1499,200002,30010005,52538,1853,1544,-1,52,52538,1000,1000,1000
1500,200002,30010006,52538,1853,1544,-1,52,52538,1000,1000,1000
1501,200003,30010010,6818625,4296,1790,0.2|10,136,6818625,1000,1000,1000
1502,200003,30010002,75763,2148,1790,-1,75,75762,1000,1000,1000
1503,200003,30010003,75763,2148,1790,-1,75,75762,1000,1000,1000
1504,200003,30010004,75763,2148,1790,-1,75,75762,1000,1000,1000
1505,200003,30010005,75763,2148,1790,-1,75,75762,1000,1000,1000
1506,200003,30010006,75763,2148,1790,-1,75,75762,1000,1000,1000
1507,200004,30010010,8752320,4470,1863,0.2|10,175,8752320,1000,1000,1000
1508,200004,30010002,97248,2235,1863,-1,97,97248,1000,1000,1000
1509,200004,30010003,97248,2235,1863,-1,97,97248,1000,1000,1000
1510,200004,30010004,97248,2235,1863,-1,97,97248,1000,1000,1000
1511,200004,30010005,97248,2235,1863,-1,97,97248,1000,1000,1000
1512,200004,30010006,97248,2235,1863,-1,97,97248,1000,1000,1000
1513,200005,30010010,12431025,5494,2290,0.2|10,248,12431025,1000,1000,1000
1514,200005,30010002,138123,2747,2290,-1,138,138122,1000,1000,1000
1515,200005,30010003,138123,2747,2290,-1,138,138122,1000,1000,1000
1516,200005,30010004,138123,2747,2290,-1,138,138122,1000,1000,1000
1517,200005,30010005,138123,2747,2290,-1,138,138122,1000,1000,1000
1518,200005,30010006,138123,2747,2290,-1,138,138122,1000,1000,1000
1519,200006,30010010,15833835,5812,2422,0.2|10,316,15833835,1000,1000,1000
1520,200006,30010002,175932,2906,2422,-1,175,175931,1000,1000,1000
1521,200006,30010003,175932,2906,2422,-1,175,175931,1000,1000,1000
1522,200006,30010004,175932,2906,2422,-1,175,175931,1000,1000,1000
1523,200006,30010005,175932,2906,2422,-1,175,175931,1000,1000,1000
1524,200006,30010006,175932,2906,2422,-1,175,175931,1000,1000,1000
1525,200007,30010010,31517829,7306,3045,0.2|10,450,22512735,1000,1000,1000
1526,200007,30010002,350198,3653,3045,-1,250,250141,1000,1000,1000
1527,200007,30010003,350198,3653,3045,-1,250,250141,1000,1000,1000
1528,200007,30010004,350198,3653,3045,-1,250,250141,1000,1000,1000
1529,200007,30010005,350198,3653,3045,-1,250,250141,1000,1000,1000
1530,200007,30010006,350198,3653,3045,-1,250,250141,1000,1000,1000
1531,200008,30010010,41189904,7486,3119,0.2|10,514,25743690,1000,1000,1000
1532,200008,30010002,457666,3743,3119,-1,286,286041,1000,1000,1000
1533,200008,30010003,457666,3743,3119,-1,286,286041,1000,1000,1000
1534,200008,30010004,457666,3743,3119,-1,286,286041,1000,1000,1000
1535,200008,30010005,457666,3743,3119,-1,286,286041,1000,1000,1000
1536,200008,30010006,457666,3743,3119,-1,286,286041,1000,1000,1000
1537,430001,10402001,6024856950,5301,5082,0.2|10,1000,3012428475,1000,3000,750
1538,430002,10402100,6024856950,5301,5082,0.2|10,1000,3012428475,1000,3000,750
1539,400001,10401230,1030702,5440,10620,0.2|10,10,515351,750,1000,3000
1540,400001,10401190,2126420,7068,10311,0.2|10,21,1063210,750,1000,3000
1541,400001,10102025,17501,2120,2946,0.07|2,8,8750,750,1000,3000
1542,400001,10102021,17501,2120,2946,0.07|2,8,8750,750,1000,3000
1543,400001,10102022,17501,2120,2946,0.07|2,8,8750,750,1000,3000
1544,400001,10401150,4363920,10310,10740,0.2|10,43,2181960,1000,3000,750
1545,400001,20304015,151525,3437,3580,-1,75,75762,750,1000,3000
1546,400001,10401210,8008128,11715,9530,0.2|10,80,4004064,3000,750,1000
1547,400001,10102032,222448,3661,3812,0.07|2,111,111224,3000,750,1000
1548,400001,10401290,24469223,14035,9748,-1,244,12234611,750,1000,3000
1549,400001,10401300,64696145,17880,9312,0.2|10,646,32348072,3000,750,1000
1550,400001,10401310,192065985,21898,10646,-1,1920,96032992,750,1000,3000
1551,400001,11003011,11855925000,16423,7604,-1,592796,5927962500,750,1000,3000
1552,400001,10401160,290952540,26054,10855,0.2|10,2909,145476270,1000,3000,750
1553,400002,10401230,1030702,5440,10620,0.2|10,10,515351,750,1000,3000
1554,400002,10401190,2126420,7068,10311,0.2|10,21,1063210,750,1000,3000
1555,400002,10102025,17501,2120,2946,0.07|2,8,8750,750,1000,3000
1556,400002,10102021,17501,2120,2946,0.07|2,8,8750,750,1000,3000
1557,400002,10102022,17501,2120,2946,0.07|2,8,8750,750,1000,3000
1558,400002,10401150,4363920,10310,10740,0.2|10,43,2181960,1000,3000,750
1559,400002,20304015,151525,3437,3580,-1,75,75762,750,1000,3000
1560,400002,10401210,8008128,11715,9530,0.2|10,80,4004064,3000,750,1000
1561,400002,10102032,222448,3661,3812,0.07|2,111,111224,3000,750,1000
1562,400002,10401290,24469223,14035,9748,-1,244,12234611,750,1000,3000
1563,400002,10401300,64696145,17880,9312,0.2|10,646,32348072,3000,750,1000
1564,400002,10401310,192065985,21898,10646,-1,1920,96032992,750,1000,3000
1565,400002,11003011,11855925000,16423,7604,-1,592796,5927962500,750,1000,3000
1566,400002,10401160,290952540,26054,10855,0.2|10,2909,145476270,1000,3000,750
1567,400003,10401230,1030702,5440,10620,0.2|10,10,515351,750,1000,3000
1568,400003,10401190,2126420,7068,10311,0.2|10,21,1063210,750,1000,3000
1569,400003,10102025,17501,2120,2946,0.07|2,8,8750,750,1000,3000
1570,400003,10102021,17501,2120,2946,0.07|2,8,8750,750,1000,3000
1571,400003,10102022,17501,2120,2946,0.07|2,8,8750,750,1000,3000
1572,400003,10401150,4363920,10310,10740,0.2|10,43,2181960,1000,3000,750
1573,400003,20304015,151525,3437,3580,-1,75,75762,750,1000,3000
1574,400003,10401210,8008128,11715,9530,0.2|10,80,4004064,3000,750,1000
1575,400003,10102032,222448,3661,3812,0.07|2,111,111224,3000,750,1000
1576,400003,10401290,24469223,14035,9748,-1,244,12234611,750,1000,3000
1577,400003,10401300,64696145,17880,9312,0.2|10,646,32348072,3000,750,1000
1578,400003,10401310,192065985,21898,10646,-1,1920,96032992,750,1000,3000
1579,400003,11003011,11855925000,16423,7604,-1,592796,5927962500,750,1000,3000
1580,400003,10401160,290952540,26054,10855,0.2|10,2909,145476270,1000,3000,750
1581,400004,10401230,1030702,5440,10620,0.2|10,10,515351,750,1000,3000
1582,400004,10401190,2126420,7068,10311,0.2|10,21,1063210,750,1000,3000
1583,400004,10102025,17501,2120,2946,0.07|2,8,8750,750,1000,3000
1584,400004,10102021,17501,2120,2946,0.07|2,8,8750,750,1000,3000
1585,400004,10102022,17501,2120,2946,0.07|2,8,8750,750,1000,3000
1586,400004,10401150,4363920,10310,10740,0.2|10,43,2181960,1000,3000,750
1587,400004,20304015,151525,3437,3580,-1,75,75762,750,1000,3000
1588,400004,10401210,8008128,11715,9530,0.2|10,80,4004064,3000,750,1000
1589,400004,10102032,222448,3661,3812,0.07|2,111,111224,3000,750,1000
1590,400004,10401290,24469223,14035,9748,-1,244,12234611,750,1000,3000
1591,400004,10401300,64696145,17880,9312,0.2|10,646,32348072,3000,750,1000
1592,400004,10401310,192065985,21898,10646,-1,1920,96032992,750,1000,3000
1593,400004,11003011,11855925000,16423,7604,-1,592796,5927962500,750,1000,3000
1594,400004,10401160,290952540,26054,10855,0.2|10,2909,145476270,1000,3000,750
1595,420001,10401190,9609754,5491,2287,0.2|10,96,4804877,750,1000,3000
1596,420001,10102021,26694,2746,2287,0.07|2,13,13347,750,1000,3000
1597,420001,10102025,13347,2746,2287,0.07|2,6,6673,750,1000,3000
1598,420001,10102022,13347,2746,2287,0.07|2,6,6673,750,1000,3000
1599,420001,10401191,26694,2746,2287,0.07|2,13,13347,3000,750,1000
1600,420002,10104031,67558,3487,2906,0.07|2,33,33779,3000,750,1000
1601,420002,10104032,67558,3487,2906,0.07|2,33,33779,3000,750,1000
1602,420002,10104033,67558,3487,2906,0.07|2,33,33779,3000,750,1000
1603,420002,10104030,15200482,6974,2906,0.2|10,152,7600241,3000,750,1000
1604,300001,60011030,7720,4000,3000,0.07|2,38,38600,1000,1052,952
1605,300001,60012010,12352,4000,3000,0.07|2,38,38600,1000,1052,952
1606,300001,60012020,12352,4000,3000,0.07|2,38,38600,1000,1052,952
1607,300001,60013010,231600,4000,3000,0.07|2,38,38600,1000,1052,952
1608,300001,60014010,463200,4000,3000,0.07|2,38,38600,1000,1052,952
1609,300002,60011010,11568,4200,3000,0.07|2,57,57840,1000,1000,1000
1610,300002,60011020,11568,4200,3000,0.07|2,57,57840,1000,1000,1000
1611,300002,60012010,23136,4200,3000,0.07|2,57,57840,1000,1052,952
1612,300002,60012020,23136,4200,3000,0.07|2,57,57840,1000,1052,952
1613,300002,60013020,370176,4200,3000,0.07|2,57,57840,1000,1052,952
1614,300002,60011030,11568,4200,3000,0.07|2,57,57840,1000,1052,952
1615,300002,60013010,370176,4200,3000,0.07|2,57,57840,1000,1052,952
1616,300002,60015010,2313600,6800,3000,0.07|2,28,289200,1000,1052,952
1617,300003,60014010,299560,4300,3000,0.07|2,74,74890,1000,1052,952
1618,300003,60012030,37445,4300,3000,0.07|2,74,74890,1052,952,1000
1619,300003,60011020,11982,4300,3000,0.07|2,74,74890,1000,1000,1000
1620,300003,60011010,11982,4300,3000,0.07|2,74,74890,1000,1000,1000
1621,300003,60011050,11982,4300,3000,0.07|2,74,74890,1000,1000,1000
1622,300003,60011060,11982,4300,3000,0.07|2,74,74890,1000,1000,1000
1623,300003,60013020,149780,4300,3000,0.07|2,74,74890,1000,1052,952
1624,300003,60012010,37445,4300,3000,0.07|2,74,74890,1000,1052,952
1625,300003,60013030,149780,4300,3000,0.07|2,74,74890,1052,952,1000
1626,300003,60014020,898680,4300,3000,0.07|2,74,74890,1052,952,1000
1627,300004,60017010,39530,4400,3000,0.07|2,98,98825,1000,1052,952
1628,300005,60015020,3931840,7500,3000,0.07|2,98,982960,1052,952,1000
1629,300005,60012040,245740,4500,3000,-1,122,122870,1052,952,1000
1630,300006,60016010,8014355.999999999,10900,3000,-1,28,1431135,1052,952,1000
1631,300006,60012040,318030,4600,3000,-1,159,159015,1052,952,1000
1632,310001,60011030,17370,5200,3000,0.07|2,57,57900,1000,2000,750
1633,310001,60012010,23160,5200,3000,0.07|2,57,57900,1000,2000,750
1634,310001,60012020,23160,5200,3000,0.07|2,57,57900,1000,2000,750
1635,310001,60013010,347400,5200,3000,0.07|2,57,57900,1000,2000,750
1636,310001,60014010,694800,5200,3000,0.07|2,57,57900,1000,2000,750
1637,310002,60011010,26028,5500,3000,0.07|2,86,86760,1000,1000,1000
1638,310002,60011020,26028,5500,3000,0.07|2,86,86760,1000,1000,1000
1639,310002,60012010,38174,5500,3000,0.07|2,86,86760,1000,2000,750
1640,310002,60012020,38174,5500,3000,0.07|2,86,86760,1000,2000,750
1641,310002,60013020,555264,5500,3000,0.07|2,86,86760,1000,2000,750
1642,310002,60011030,26028,5500,3000,0.07|2,86,86760,1000,2000,750
1643,310002,60013010,555264,5500,3000,0.07|2,86,86760,1000,2000,750
1644,310002,60015010,2915136,8000,3000,0.07|2,34,347040,1000,2000,750
1645,310003,60014010,449340,5600,3000,0.07|2,112,112335,1000,2000,750
1646,310003,60012030,67401,5600,3000,0.07|2,112,112335,2000,750,1000
1647,310003,60011020,22467,5600,3000,0.07|2,112,112335,1000,1000,1000
1648,310003,60011010,22467,5600,3000,0.07|2,112,112335,1000,1000,1000
1649,310003,60011050,22467,5600,3000,0.07|2,112,112335,1000,1000,1000
1650,310003,60011060,22467,5600,3000,0.07|2,112,112335,1000,1000,1000
1651,310003,60013020,224670,5600,3000,0.07|2,112,112335,1000,2000,750
1652,310003,60012010,67401,5600,3000,0.07|2,112,112335,1000,2000,750
1653,310003,60013030,224670,5600,3000,0.07|2,112,112335,2000,750,1000
1654,310003,60014020,1348020,5600,3000,0.07|2,112,112335,2000,750,1000
1655,310004,60017010,59295,5800,3000,0.07|2,148,148237,1000,2000,750
1656,310005,60015020,5307984,8700,3000,0.07|2,110,1105830,2000,750,1000
1657,310005,60012040,368610,6000,3000,-1,184,184305,2000,750,1000
1658,310006,60016010,9922536,15000,3000,-1,38,1908180,2000,750,1000
1659,310006,60012040,477045,6200,3000,-1,238,238522,2000,750,1000
1660,320001,60015010,3166353,48000,3000,0.07|2,88,889425,1000,1052,952
1661,320002,60015020,3205742,50000,3000,0.07|2,143,1431135,1052,952,1000
1662,320002,60012040,572454,50000,3000,-1,286,286227,1052,952,1000
1663,320003,60016020,6195990,53000,3000,-1,72,3644700,1052,952,1000
1664,320003,60012040,874728,53000,3000,-1,437,437364,1052,952,1000
1665,300101,60021010,6176,4000,3000,0.07|2,38,38600,1000,1000,1000
1666,300101,60022020,19300,4000,3000,0.07|2,38,38600,1000,1000,1000
1667,300101,60021020,6176,4000,3000,0.07|2,38,38600,1000,1000,1000
1668,300101,60023010,138960,4000,3000,0.07|2,38,38600,1000,1000,1000
1669,300101,60024010,540400,4000,3000,0.07|2,38,38600,952,1000,1052
1670,300102,60021010,11568,4200,3000,0.07|2,57,57840,1000,1000,1000
1671,300102,60022020,20822.399999999998,4200,3000,0.07|2,57,57840,1000,1000,1000
1672,300102,60021020,11568,4200,3000,0.07|2,57,57840,1000,1000,1000
1673,300102,60023010,212851.2,4200,3000,0.07|2,57,57840,1000,1000,1000
1674,300102,60025020,3470400,5780,3000,0.2|5,28,289200,952,1000,1052
1675,300103,60021040,6740.099999999999,4300,3000,0.07|2,74,74890,1000,1000,1000
1676,300103,60022030,37445,4300,3000,0.07|2,74,74890,1000,1000,1000
1677,300103,60021030,6740.099999999999,4300,3000,0.07|2,74,74890,1000,1000,1000
1678,300103,60024020,898680,4300,3000,0.07|2,74,74890,1052,952,1000
1679,300104,60021040,3953,4400,3000,0.07|2,98,98825,1000,1000,1000
1680,300104,60022030,49412.5,4400,3000,0.07|2,98,98825,1000,1000,1000
1681,300104,60021030,3953,4400,3000,0.07|2,98,98825,1000,1000,1000
1682,300104,60024030,1423080,4400,3000,0.07|2,98,98825,952,1000,1052
1683,300105,60021030,19659.2,4500,3000,0.07|2,122,122870,1000,1000,1000
1684,300105,60021040,19659.2,4500,3000,0.07|2,122,122870,1000,1000,1000
1685,300105,60022030,61435,4500,3000,0.07|2,122,122870,1000,1000,1000
1686,300105,60023020,393184,4500,3000,0.07|2,122,122870,1052,952,1000
1687,300105,60025010,3538656,9000,3000,0.2|5,98,982960,952,1000,1052
1688,300106,60026010,8014355.999999999,10900,3000,-1,28,1431135,952,1000,1052
1689,310101,60025020,5307984,8700,3000,0.2|5,110,1105830,952,1000,1052
1690,310101,60022020,221166,6000,3000,0.07|2,184,184305,1000,1000,1000
1691,310101,60021010,36861,6000,3000,0.07|2,184,184305,1000,1000,1000
1692,310102,60026010,12212352,12000,3000,-1,38,1908180,952,1000,1052
